"Test climate data set for detim/debam glacier (radiation in W/m2, wind in m/s, precip in mm/h, Temp in degC, humidity in %, discharge in m3/s); can only by run from JD 129-166"
year	day	time	airtemp	relhumidity	windspeed	winddir	global_rad	reflected	netradiation	longwave_in	Longwave_out	precip	discharge
1999	166.46	11	4.86	83.65	7.22	259.2	286.85	220.3	49.94	317.95	316	0	9.8025
1999	166.5	12	4.35	88.2	6.02	297.2	380.65	290.15	68.73	325.05	316	0	9.7179
1999	166.54	13	4.14	91.55	8.57	249.7	421	314.7	72.55	325.25	316	0	9.7
1999	166.58	14	4.86	89.15	8.86	233.8	428.55	316.25	80.45	327.25	316	0	9.5691
1999	166.63	15	4.36	92.5	5.56	251.45	247.95	190.3	40.94	329.85	316	0	9.46
1999	166.67	16	4.18	94.05	3.98	283.95	213.55	165.2	32.14	329.8	316	0	9.3407
1999	166.71	17	4.06	93.85	4.14	279.15	170.55	131.85	26.92	329.15	316	0	9.4744
1999	166.75	18	3.89	88.2	8.61	243.85	192.65	144.55	31.26	318.45	316	2.5	9.4215
1999	166.79	19	2.93	80.5	12.93	257.25	58.39	46.56	-28.13	253.75	314.53	2.5	9.4353
1999	166.83	20	2.38	86.4	12.84	286.3	30.77	26.48	-24.42	271.2	314.56	7	9.2441
1999	166.88	21	1.88	87.25	9.28	270.5	23	19.78	-19.45	282.45	314.8	0	9.0687
1999	166.92	22	1.83	86.45	8.36	263.95	15.75	13.56	-20.4	279.85	313.76	1	8.8855
1999	166.96	23	1.44	89.2	5.35	289.05	10.19	8.45	-9.95	298.8	314.42	0	8.7063
1999	167	0	1.66	87.4	5.76	264.35	10.9	8.98	-9.15	298.55	313.46	0	8.5
1999	167.04	1	1.21	86.6	4.22	298.3	13.37	10.74	-8.14	298.9	312.95	0	-9999
1999	167.08	2	1.34	83.15	10.52	299.3	14.97	12.86	-34	254.8	309.07	0	-9999
1999	167.13	3	0.91	80.9	13.11	284.95	30.72	25.33	-42.32	232.5	306.92	1.5	-9999
1999	167.17	4	1.52	78.9	12.35	282.5	66.68	55.1	-42.32	225.75	306.12	0.5	-9999
1999	167.21	5	1.2	80.55	12.09	286	188.85	155.1	-32.97	234.65	309.45	0	-9999
1999	167.25	6	2.1	76.8	9.31	287.15	350.15	283.05	-26.24	237.4	313.18	0	-9999
1999	167.29	7	1.77	75.8	8.13	286.5	469.85	368.95	-18.85	238.25	314.58	0	-9999
1999	167.33	8	1.97	74.6	6.15	291.3	562.4	427.55	7.04	234.1	314.73	0	-9999
1999	167.38	9	2.34	71.7	3.93	313.55	647.8	473.2	49.24	235.35	315.48	0	-9999
1999	167.42	10	2.58	75.75	4.78	296.1	744.5	531.95	96.05	241.2	315.3	0	-9999
1999	167.46	11	2.69	71.7	2.51	285.5	735.3	515.15	119.45	240.9	315.27	0	-9999
1999	167.5	12	3.26	70.74	2.48	280.85	774.5	532.3	140.5	242.35	315.92	0	-9999
1999	167.54	13	3.76	67.67	2.37	292.35	750.5	508.5	137.9	247.4	315	0	-9999
1999	167.58	14	3.54	69.75	1.59	286.35	546.35	369.3	78.65	248.4	313.92	0	-9999
1999	167.63	15	4.41	68.53	0.99	286.95	670	441.55	115.4	252.45	314.71	0	-9999
1999	167.67	16	4.89	64.27	0.88	315.15	582.8	371.35	78.65	236.8	312.32	0	-9999
1999	167.71	17	5.29	63	1.12	330.25	486.65	303.6	71.2	235.45	309.61	0	-9999
1999	167.75	18	5.68	57.58	1.45	148.4	364.9	220.25	66.37	237.25	308.53	0	-9999
